sku,name,visibility,website_ids,price,tier_price,attribute_set_id,category_ids,brand,short_description,description,weight,qty,test_field,status,meta_title,meta_keyword,meta_description,vehicle_number
myproduct535,myproduct535,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X534,Phone Model X1 keyword,Phone Model X1 desc,us535
myproduct536,myproduct536,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X535,Phone Model X1 keyword,Phone Model X1 desc,us536
myproduct537,myproduct537,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X536,Phone Model X1 keyword,Phone Model X1 desc,us537
myproduct538,myproduct538,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X537,Phone Model X1 keyword,Phone Model X1 desc,us538
myproduct539,myproduct539,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X538,Phone Model X1 keyword,Phone Model X1 desc,us539
myproduct540,myproduct540,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X539,Phone Model X1 keyword,Phone Model X1 desc,us540
myproduct541,myproduct541,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X540,Phone Model X1 keyword,Phone Model X1 desc,us541
myproduct542,myproduct542,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X541,Phone Model X1 keyword,Phone Model X1 desc,us542
myproduct543,myproduct543,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X542,Phone Model X1 keyword,Phone Model X1 desc,us543
myproduct544,myproduct544,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X543,Phone Model X1 keyword,Phone Model X1 desc,us544
myproduct545,myproduct545,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X544,Phone Model X1 keyword,Phone Model X1 desc,us545
myproduct546,myproduct546,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X545,Phone Model X1 keyword,Phone Model X1 desc,us546
myproduct547,myproduct547,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X546,Phone Model X1 keyword,Phone Model X1 desc,us547
myproduct548,myproduct548,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X547,Phone Model X1 keyword,Phone Model X1 desc,us548
myproduct549,myproduct549,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X548,Phone Model X1 keyword,Phone Model X1 desc,us549
myproduct550,myproduct550,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X549,Phone Model X1 keyword,Phone Model X1 desc,us550
myproduct551,myproduct551,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X550,Phone Model X1 keyword,Phone Model X1 desc,us551
myproduct552,myproduct552,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X551,Phone Model X1 keyword,Phone Model X1 desc,us552
myproduct553,myproduct553,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X552,Phone Model X1 keyword,Phone Model X1 desc,us553
myproduct554,myproduct554,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X553,Phone Model X1 keyword,Phone Model X1 desc,us554
myproduct555,myproduct555,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X554,Phone Model X1 keyword,Phone Model X1 desc,us555
myproduct556,myproduct556,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X555,Phone Model X1 keyword,Phone Model X1 desc,us556
myproduct557,myproduct557,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X556,Phone Model X1 keyword,Phone Model X1 desc,us557
myproduct558,myproduct558,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X557,Phone Model X1 keyword,Phone Model X1 desc,us558
myproduct559,myproduct559,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X558,Phone Model X1 keyword,Phone Model X1 desc,us559
myproduct560,myproduct560,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X559,Phone Model X1 keyword,Phone Model X1 desc,us560
myproduct561,myproduct561,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X560,Phone Model X1 keyword,Phone Model X1 desc,us561
myproduct562,myproduct562,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X561,Phone Model X1 keyword,Phone Model X1 desc,us562
myproduct563,myproduct563,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X562,Phone Model X1 keyword,Phone Model X1 desc,us563
myproduct564,myproduct564,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X563,Phone Model X1 keyword,Phone Model X1 desc,us564
myproduct565,myproduct565,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X564,Phone Model X1 keyword,Phone Model X1 desc,us565
myproduct566,myproduct566,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X565,Phone Model X1 keyword,Phone Model X1 desc,us566
myproduct567,myproduct567,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X566,Phone Model X1 keyword,Phone Model X1 desc,us567
myproduct568,myproduct568,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X567,Phone Model X1 keyword,Phone Model X1 desc,us568
myproduct569,myproduct569,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X568,Phone Model X1 keyword,Phone Model X1 desc,us569
myproduct570,myproduct570,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X569,Phone Model X1 keyword,Phone Model X1 desc,us570
myproduct571,myproduct571,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X570,Phone Model X1 keyword,Phone Model X1 desc,us571
myproduct572,myproduct572,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X571,Phone Model X1 keyword,Phone Model X1 desc,us572
myproduct573,myproduct573,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X572,Phone Model X1 keyword,Phone Model X1 desc,us573
myproduct574,myproduct574,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X573,Phone Model X1 keyword,Phone Model X1 desc,us574
myproduct575,myproduct575,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X574,Phone Model X1 keyword,Phone Model X1 desc,us575
myproduct576,myproduct576,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X575,Phone Model X1 keyword,Phone Model X1 desc,us576
myproduct577,myproduct577,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X576,Phone Model X1 keyword,Phone Model X1 desc,us577
myproduct578,myproduct578,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X577,Phone Model X1 keyword,Phone Model X1 desc,us578
myproduct579,myproduct579,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X578,Phone Model X1 keyword,Phone Model X1 desc,us579
myproduct580,myproduct580,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X579,Phone Model X1 keyword,Phone Model X1 desc,us580
myproduct581,myproduct581,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X580,Phone Model X1 keyword,Phone Model X1 desc,us581
myproduct582,myproduct582,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X581,Phone Model X1 keyword,Phone Model X1 desc,us582
myproduct583,myproduct583,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X582,Phone Model X1 keyword,Phone Model X1 desc,us583
myproduct584,myproduct584,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X583,Phone Model X1 keyword,Phone Model X1 desc,us584
myproduct585,myproduct585,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X584,Phone Model X1 keyword,Phone Model X1 desc,us585
myproduct586,myproduct586,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X585,Phone Model X1 keyword,Phone Model X1 desc,us586
myproduct587,myproduct587,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X586,Phone Model X1 keyword,Phone Model X1 desc,us587
myproduct588,myproduct588,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X587,Phone Model X1 keyword,Phone Model X1 desc,us588
myproduct589,myproduct589,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X588,Phone Model X1 keyword,Phone Model X1 desc,us589
myproduct590,myproduct590,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X589,Phone Model X1 keyword,Phone Model X1 desc,us590
myproduct591,myproduct591,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X590,Phone Model X1 keyword,Phone Model X1 desc,us591
myproduct592,myproduct592,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X591,Phone Model X1 keyword,Phone Model X1 desc,us592
myproduct593,myproduct593,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X592,Phone Model X1 keyword,Phone Model X1 desc,us593
myproduct594,myproduct594,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X593,Phone Model X1 keyword,Phone Model X1 desc,us594
myproduct595,myproduct595,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X594,Phone Model X1 keyword,Phone Model X1 desc,us595
myproduct596,myproduct596,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X595,Phone Model X1 keyword,Phone Model X1 desc,us596
myproduct597,myproduct597,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X596,Phone Model X1 keyword,Phone Model X1 desc,us597
myproduct598,myproduct598,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X597,Phone Model X1 keyword,Phone Model X1 desc,us598
myproduct599,myproduct599,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X598,Phone Model X1 keyword,Phone Model X1 desc,us599
myproduct600,myproduct600,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X599,Phone Model X1 keyword,Phone Model X1 desc,us600
myproduct601,myproduct601,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X600,Phone Model X1 keyword,Phone Model X1 desc,us601
myproduct602,myproduct602,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X601,Phone Model X1 keyword,Phone Model X1 desc,us602
myproduct603,myproduct603,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X602,Phone Model X1 keyword,Phone Model X1 desc,us603
myproduct604,myproduct604,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X603,Phone Model X1 keyword,Phone Model X1 desc,us604
myproduct605,myproduct605,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X604,Phone Model X1 keyword,Phone Model X1 desc,us605
myproduct606,myproduct606,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X605,Phone Model X1 keyword,Phone Model X1 desc,us606
myproduct607,myproduct607,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X606,Phone Model X1 keyword,Phone Model X1 desc,us607
myproduct608,myproduct608,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X607,Phone Model X1 keyword,Phone Model X1 desc,us608
myproduct609,myproduct609,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X608,Phone Model X1 keyword,Phone Model X1 desc,us609
myproduct610,myproduct610,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X609,Phone Model X1 keyword,Phone Model X1 desc,us610
myproduct611,myproduct611,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X610,Phone Model X1 keyword,Phone Model X1 desc,us611
myproduct612,myproduct612,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X611,Phone Model X1 keyword,Phone Model X1 desc,us612
myproduct613,myproduct613,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X612,Phone Model X1 keyword,Phone Model X1 desc,us613
myproduct614,myproduct614,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X613,Phone Model X1 keyword,Phone Model X1 desc,us614
myproduct615,myproduct615,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X614,Phone Model X1 keyword,Phone Model X1 desc,us615
myproduct616,myproduct616,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X615,Phone Model X1 keyword,Phone Model X1 desc,us616
myproduct617,myproduct617,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X616,Phone Model X1 keyword,Phone Model X1 desc,us617
myproduct618,myproduct618,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X617,Phone Model X1 keyword,Phone Model X1 desc,us618
myproduct619,myproduct619,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X618,Phone Model X1 keyword,Phone Model X1 desc,us619
myproduct620,myproduct620,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X619,Phone Model X1 keyword,Phone Model X1 desc,us620
myproduct621,myproduct621,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X620,Phone Model X1 keyword,Phone Model X1 desc,us621
myproduct622,myproduct622,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X621,Phone Model X1 keyword,Phone Model X1 desc,us622
myproduct623,myproduct623,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X622,Phone Model X1 keyword,Phone Model X1 desc,us623
myproduct624,myproduct624,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X623,Phone Model X1 keyword,Phone Model X1 desc,us624
myproduct625,myproduct625,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X624,Phone Model X1 keyword,Phone Model X1 desc,us625
myproduct626,myproduct626,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X625,Phone Model X1 keyword,Phone Model X1 desc,us626
myproduct627,myproduct627,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X626,Phone Model X1 keyword,Phone Model X1 desc,us627
myproduct628,myproduct628,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X627,Phone Model X1 keyword,Phone Model X1 desc,us628
myproduct629,myproduct629,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X628,Phone Model X1 keyword,Phone Model X1 desc,us629
myproduct630,myproduct630,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X629,Phone Model X1 keyword,Phone Model X1 desc,us630
myproduct631,myproduct631,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X630,Phone Model X1 keyword,Phone Model X1 desc,us631
myproduct632,myproduct632,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X631,Phone Model X1 keyword,Phone Model X1 desc,us632
myproduct633,myproduct633,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X632,Phone Model X1 keyword,Phone Model X1 desc,us633
myproduct634,myproduct634,4,1,501,2.99,4,4,brand name,short description,description,0,100,10,1,Phone Model X633,Phone Model X1 keyword,Phone Model X1 desc,us634
